Signature	DrugBank_ID	DrugBank_Name	Enrichment_Score	Normalized_Enrichment_Score	p-value	FDR	Cell_Line
LJP007_NPC.TAK_24H:B17	DB12200	Tivantinib	0.30347834785860656	1.397478460867175	0.021051384335874244	0.12097146060817991	NPC.TAK
CPC016_NPC_24H:BRD-A80017228-001-15-8:10	DB00436	Bendroflumethiazide	-0.2889337365715893	-1.3665805114729443	0.02107258082711008	0.12097146060817991	NPC
NMH002_NEU_24H:BRD-A48430263-001-05-1:10	DB01132	Pioglitazone	0.31002952728832334	1.3687053002691367	0.02107622507817725	0.12097146060817991	NEU
CPC017_NPC_24H:BRD-K81029756-001-02-8:10	DB00343	Diltiazem	-0.3049158714889039	-1.399903124066886	0.021158882181540994	0.1213210726524329	NPC
LJP007_NPC.CAS9_24H:I24	DB13005	Rebastinib	0.30778539704873076	1.383612494455273	0.021209610604805303	0.12148708168809937	NPC.CAS9
LJP008_NEU_24H:M13	DB01262	Decitabine	-0.2793937096876663	-1.3928345857619542	0.021238248331628427	0.12152634609451794	NEU
CPC006_WSUDLCL2_6H:BRD-K33583600-001-09-6:10	DB03285	Isoliquiritigenin	-0.28850131529281614	-1.3711811423244231	0.021262629814567363	0.12154120054863865	WSUDLCL2
NMH002_NEU_24H:BRD-K52313696-001-09-9:10	DB12291	Tacedinaline	0.29452757950914066	1.3707902763470061	0.021337014395582724	0.12184155917395703	NEU
PCLB001_JURKAT_6H:BRD-A58955223-001-02-0:2.5	DB12422	Sulforaphane	-0.3260516785672997	-1.406268816538384	0.02139798634417313	0.12206479122100396	JURKAT
CPC013_NPC_24H:BRD-K13390322-001-01-4:10	DB08142	AT-7519	0.28533236401032747	1.3675476533829376	0.02145506557734733	0.12226538391830515	NPC
LJP007_NEU_24H:A13	DB12742	Amuvatinib	-0.3175957201909498	-1.3968630043514272	0.021486273589649045	0.12231828607821635	NEU
CPC015_NPC_24H:BRD-A22380646-001-02-3:10	DB00213	Pantoprazole	-0.29630906310942096	-1.3787086898627439	0.02157073695535234	0.12267394645658583	NPC
LJP008_NPC.CAS9_24H:J05	DB12116	Epigallocatechin gallate	0.30986473689784183	1.3970282198764128	0.021633663366336632	0.12290652537758866	NPC.CAS9
NMH001_NEU_24H:BRD-K60511616-001-01-2:10	DB00175	Pravastatin	-0.30730037898404283	-1.3908651464015829	0.021715671057105267	0.1231855044111087	NEU
CPC015_NPC_24H:BRD-K59753853-001-01-5:10	DB04175	Mdl-29951	0.30492758111777124	1.3901560120010836	0.02173942543865601	0.1231855044111087	NPC
CPC012_NPC_24H:BRD-A19248578-001-02-9:10	DB08080	Latrunculin B	0.3075265849595244	1.3983120749103095	0.021749009113630053	0.1231855044111087	NPC
CPC013_NPC_24H:BRD-K89162000-001-02-3:10	DB05465	Tandutinib	-0.29706121856165657	-1.383580944615012	0.021781420416493925	0.12324395994281909	NPC
CPC006_THP1_6H:BRD-A69951442-001-01-3:10	DB01234	Dexamethasone	-0.3010515330638279	-1.379346471979119	0.021843816710519784	0.12341442211433418	THP1
LJP007_NEU_24H:I19	DB13005	Rebastinib	0.28031400472711043	1.4012236803899203	0.021855789397555506	0.12341442211433418	NEU
LJP007_NEU_24H:M15	DB07460	2-({5-CHLORO-2-[(2-METHOXY-4-MORPHOLIN-4-YLPHENYL)AMINO]PYRIMIDIN-4-YL}AMINO)-N-METHYLBENZAMIDE	0.31555872764475973	1.3859926149217487	0.021906052393857272	0.12356126042895693	NEU
LJP007_NEU_24H:P02	DB09054	Idelalisib	-0.3201742532008609	-1.3858040461748868	0.02194643489633	0.12356126042895693	NEU
CPC006_WSUDLCL2_6H:BRD-K62965247-001-01-5:10	DB04960	Tipifarnib	0.31353249166207964	1.3907689469616609	0.02194823607906369	0.12356126042895693	WSUDLCL2
LJP007_NPC_24H:H10	DB09053	Ibrutinib	-0.2990227324415186	-1.3865552739005107	0.02200369527706943	0.123748604789083	NPC
AML001_HL60_6H:BRD-K93754473:1.49538	DB00675	Tamoxifen	-0.3270574030093628	-1.3826917240477514	0.0221861097664984	0.12438663992700724	HL60
CPC017_NPC_24H:BRD-A10303790-003-03-7:10	DB13814	Talampicillin	0.3226271620236692	1.390342822877974	0.02220671877401885	0.12438663992700724	NPC
CPC014_NEU_24H:BRD-K99451608-001-01-6:10	DB01601	Lopinavir	-0.3053044367674946	-1.3841531952381854	0.022227339012971064	0.12438663992700724	NEU
CPC017_NPC_24H:BRD-K95309561-001-15-5:10	DB00890	Dienestrol	-0.3089854247470219	-1.390672367502773	0.02226153619342474	0.12438663992700724	NPC
CPC015_NPC_24H:BRD-K32830106-001-01-8:10	DB01018	Guanfacine	-0.3143036343609572	-1.3882247537924135	0.022286858790360648	0.12438663992700724	NPC
CPC006_WSUDLCL2_6H:BRD-K54256913-001-01-2:10	DB11740	MK-1775	-0.29379008655271627	-1.3675956929962285	0.02231753903893841	0.12438663992700724	WSUDLCL2
LJP009_NPC.TAK_24H:D06	DB11775	PF-03758309	-0.32810785376909685	-1.3915725242387864	0.022318691904469994	0.12438663992700724	NPC.TAK
CPC016_NPC_24H:BRD-K93461745-003-14-4:10	DB00490	Buspirone	-0.2950071927075055	-1.3828933425296057	0.022329823241820233	0.12438663992700724	NPC
NMH001_NEU_24H:BRD-K32501161-001-02-5:10	DB03701	Vanoxerine	-0.2966600590799513	-1.3872167692058914	0.02234466338008822	0.12438663992700724	NEU
CPC006_NOMO1_6H:BRD-K06980535-003-15-0:10	DB00420	Promazine	0.28727158460261676	1.3751453247137164	0.022349559641817444	0.12438663992700724	NOMO1
LJP007_NEU_24H:A14	DB12742	Amuvatinib	-0.27678369344854115	-1.3949671936098218	0.02236239466692745	0.12438663992700724	NEU
LJP008_NPC.CAS9_24H:M01	DB02709	Resveratrol	-0.3240823802238322	-1.3859871478301165	0.02252161194810754	0.1250413092753697	NPC.CAS9
LJP008_NPC_24H:K08	DB11962	GSK-1059615	0.3321898173600422	1.3797503527477333	0.022524917695240464	0.1250413092753697	NPC
LPROT003_NPC_6H:B11	DB03496	Alvocidib	0.31657503051878333	1.3835473333027881	0.02259806539671236	0.12532267082331836	NPC
DOSBIO002_NPC_24H:BRD-A19500257:1.11111	DB02424	Geldanamycin	0.315649510176283	1.384760984245922	0.022881023579587236	0.12676586946426732	NPC
NMH002_NEU_24H:BRD-K81418486-001-22-8:10	DB02546	Vorinostat	-0.3029569833943907	-1.3741794862909713	0.02292532511060464	0.1268853063413326	NEU
CPC015_NPC_24H:BRD-K00603606-003-13-3:10	DB00208	Ticlopidine	0.29117348558676553	1.3891631714012156	0.02302967534055438	0.1273365299553547	NPC
NMH001_NPC_24H:BRD-A31159102-001-02-7:10	DB08544	(S)-Fluoxetine	-0.2976429869857737	-1.3802630153803208	0.02306175087240176	0.12734431560846943	NPC
NMH002_NPC_24H:BRD-K26657438-001-10-3:10	DB00724	Imiquimod	-0.2947224576426755	-1.3912589982974397	0.023076734733852407	0.12734431560846943	NPC
NMH001_NPC_6H:BRD-K48300629-001-10-3:10	DB00909	Zonisamide	0.29836161667504846	1.3758461626052683	0.023105376958953556	0.12737638147628644	NPC
LJP009_NPC.TAK_24H:G15	DB01254	Dasatinib	0.32334615139456485	1.3883072975860193	0.02322926490296322	0.12778378924185962	NPC.TAK
NMH001_NEU_24H:BRD-K69726342-001-02-6:10	DB01076	Atorvastatin	-0.2920334176765398	-1.3647681231617463	0.023246607578789946	0.12778378924185962	NEU
LPROT001_NPC.TAK_6H:K22	DB00877	Sirolimus	-0.298506972575933	-1.3792329748831809	0.023247991769221637	0.12778378924185962	NPC.TAK
LJP007_NPC.CAS9_24H:P12	DB07859	4-(4-CHLOROPHENYL)-4-[4-(1H-PYRAZOL-4-YL)PHENYL]PIPERIDINE	-0.3311150398736619	-1.3797693755572962	0.023320246775098148	0.12805478027389033	NPC.CAS9
LJP007_NEU_24H:L11	DB11836	Sapanisertib	0.3377055466741782	1.374312750113732	0.02340530740069227	0.12839548671431875	NEU
LJP007_NEU_24H:D21	DB06616	Bosutinib	0.3217616459682269	1.3846727901979776	0.0234520339256156	0.1285254393624847	NEU
CPC018_NPC_24H:BRD-K19605405-001-01-9:10	DB08770	4-{2-[(7-amino-2-furan-2-yl[1,2,4]triazolo[1,5-a][1,3,5]triazin-5-yl)amino]ethyl}phenol	-0.3024526108317224	-1.3902225746555694	0.023506724924939586	0.12869874225342293	NPC
CPC015_NPC_24H:BRD-A73741725-001-01-0:10	DB00990	Exemestane	-0.30595288763590894	-1.3805121648139067	0.02353121260193148	0.12870650500605463	NPC
LJP009_NPC.CAS9_24H:I14	DB12146	Rigosertib	0.28887618722377834	1.3423701804464898	0.023598431165749317	0.12894774483223842	NPC.CAS9
LJP007_NPC_24H:D24	DB06616	Bosutinib	0.300118272846661	1.3766427366678324	0.023666587883085163	0.1291936338549238	NPC
CPC016_NEU_24H:BRD-A20243730-001-01-4:10	DB01406	Danazol	-0.2894178377153802	-1.3605280480962407	0.023700305810397553	0.1292512278750811	NEU
CPC018_NPC_24H:BRD-K94080537-001-05-5:10	DB11282	Diethyltoluamide	0.33432112545893805	1.3802902690177405	0.023787042830328196	0.1295975702640635	NPC
LJP009_NPC.CAS9_24H:B15	DB11805	Saracatinib	0.29254122030168056	1.3658449548711353	0.023944231157809658	0.13032669817504397	NPC.CAS9
CPC018_NPC_24H:BRD-A92651262-003-03-9:10	DB00844	Nalbuphine	0.31360692754243663	1.3797596063406976	0.023997954184500257	0.13040476657849506	NPC
LJP008_NEU_24H:A19	DB11740	MK-1775	0.3086263875740548	1.3883009174756191	0.02400532268795742	0.13040476657849506	NEU
NMH002_NPC_24H:BRD-K81473043-001-07-0:10	DB05134	Tanespimycin	0.3009388202895688	1.3876849338229817	0.024104098045833865	0.13081397178765286	NPC
NMH002_NPC_6H:BRD-K23984367-075-10-3:10	DB15414	CM-4307	0.3255136175832595	1.3674231290900893	0.02414113277623027	0.1308876382493573	NPC
CPC017_NPC_24H:BRD-A20527803-001-01-2:10	DB05511	Piclidenoson	-0.28475623204545086	-1.3689237545555393	0.024211349613278872	0.13114089271114837	NPC
CPC015_NPC_24H:BRD-K88625236-001-03-4:10	DB06804	Nonoxynol-9	0.32268465542043656	1.3887398338754593	0.024290617671269044	0.13144263432396702	NPC
LJP007_NPC_24H:I24	DB13005	Rebastinib	0.3066159508816199	1.381981756994505	0.024339917192696667	0.1315817810252468	NPC
LPROT003_NPC_6H:F23	DB00480	Lenalidomide	0.29773015844860207	1.362274955092423	0.024476165265022706	0.13217221081100766	NPC
CPC016_NEU_24H:BRD-K67100011-003-03-0:10	DB01605	Pivmecillinam	0.2933753361777361	1.3696484922361116	0.024525811158201904	0.13217221081100766	NEU
NMH002_NPC_24H:BRD-A19500257-001-03-9:10	DB02424	Geldanamycin	0.31788459897273835	1.373633534858267	0.024540349257635204	0.13217221081100766	NPC
LJP008_NEU_24H:O04	DB07101	PD-0325901	-0.27585553535062474	-1.3774633291301106	0.024543898619860893	0.13217221081100766	NEU
CPC017_NPC_24H:BRD-K53857191-001-05-2:10	DB00734	Risperidone	-0.2874452170458721	-1.3806398736917178	0.024574444361852375	0.13220908880884708	NPC
CPC017_NPC_24H:BRD-A88080608-001-03-4:10	DB02187	Equilin	-0.28350550394569696	-1.3998981669147725	0.02466193269527632	0.13249189763075547	NPC
CPC006_WSUDLCL2_6H:BRD-A38030642-001-02-0:10	DB00091	Cyclosporine	-0.3091281390259051	-1.3831545363789746	0.024684585847504114	0.13249189763075547	WSUDLCL2
CPC006_THP1_6H:BRD-K33583600-001-09-6:10	DB03285	Isoliquiritigenin	-0.3077675593271818	-1.379375321879708	0.024698256593652212	0.13249189763075547	THP1
CPC006_PL21_6H:BRD-K93754473-001-06-0:28.39	DB00675	Tamoxifen	0.30532377389150306	1.3826346475943838	0.024805535142330252	0.13292798344663487	PL21
CPC016_NPC_24H:BRD-K35629949-001-01-2:10	DB04867	Lintitript	-0.3253051829463507	-1.3757618262220406	0.024827201783723524	0.13292798344663487	NPC
CPC017_NPC_24H:BRD-K54462405-003-03-3:10	DB14750	Cidoxepin	0.3213140975898367	1.382956007185124	0.024897069508355536	0.13317425770576752	NPC
LJP007_JURKAT_24H:K20	DB01590	Everolimus	0.31568299351647827	1.3699612012119093	0.024922022173496802	0.13318003994821712	JURKAT
CPC006_SKM1_6H:BRD-K54233340-300-01-0:10	DB08597	Dorsomorphin	0.29699775633562664	1.3620210194096638	0.024956217162872153	0.13323515363795574	SKM1
LJP007_NEU_24H:N18	DB09330	Osimertinib	-0.3019277503813746	-1.3849634827473238	0.024985948597414542	0.1332663548995944	NEU
LJP007_JURKAT_24H:B07	DB07970	5-[(2-methyl-5-{[3-(trifluoromethyl)phenyl]carbamoyl}phenyl)amino]pyridine-3-carboxamide	0.30909125475143134	1.38405365737739	0.025064339263735035	0.1335567800882309	JURKAT
LJP008_NEU_24H:A21	DB11740	MK-1775	0.3183196219078176	1.383652841655946	0.025166170066468027	0.133971433970253	NEU
CPC017_NPC_24H:BRD-K79124250-001-03-0:10	DB09313	Ioxaglic acid	-0.29917293603106143	-1.3756518241084286	0.02520615923520397	0.13399444630528035	NPC
CPC015_NPC_24H:BRD-A78877355-001-02-2:10	DB12293	Nefopam	0.3088317681615561	1.381889892486338	0.025218528162850754	0.13399444630528035	NPC
LPROT001_NPC.TAK_6H:E18	DB04297	Trichostatin A	-0.30828447496934785	-1.368463485294148	0.025283713875572166	0.13421297784188116	NPC.TAK
LJP009_NEU_24H:E17	DB13113	JNJ-38877605	0.3130527596566428	1.3783819825821586	0.025395136226766472	0.1343560600254805	NEU
CPC018_NPC_24H:BRD-K17561142-003-16-8:10	DB01118	Amiodarone	0.29474838701762224	1.3859160473043937	0.02541776942452022	0.1343560600254805	NPC
CPC006_NOMO1_6H:BRD-A69951442-001-01-3:10	DB01234	Dexamethasone	0.27982218661588115	1.3441162981738166	0.025433526011560695	0.1343560600254805	NOMO1
CPC006_SKM1_6H:BRD-K54256913-001-01-2:10	DB11740	MK-1775	0.33084006641265523	1.3640220045186995	0.0254405215946136	0.1343560600254805	SKM1
CPC014_NPC_24H:BRD-K70401845-001-02-5:10	DB00530	Erlotinib	0.3065124104146262	1.379742809132916	0.02544603280141844	0.1343560600254805	NPC
CPC016_NPC_24H:BRD-K61496577-001-03-8:10	DB00663	Flumethasone	-0.2942242964779918	-1.3818255209665824	0.025488356918559604	0.1343560600254805	NPC
CPC006_NOMO1_6H:BRD-K77947974-001-05-6:4.21	DB04842	Fluspirilene	-0.3024733008306975	-1.3829447845507108	0.025504099547853248	0.1343560600254805	NOMO1
LJP007_NEU_24H:D07	DB08875	Cabozantinib	-0.2686791537834028	-1.3782806671287628	0.025518310775886822	0.1343560600254805	NEU
CPC016_NEU_24H:BRD-K33453211-003-03-2:10	DB01106	Levocabastine	-0.3148448914828322	-1.3792625545279917	0.02552741058021318	0.1343560600254805	NEU
LPROT002_NPC.TAK_6H:M20	DB02010	Staurosporine	0.34160459881735306	1.3567432807023558	0.02558671345620857	0.13446657791874325	NPC.TAK
LJP008_NPC.CAS9_24H:I01	DB16239	Molibresib	-0.31112881389759345	-1.3735403697585635	0.025601282736504544	0.13446657791874325	NPC.CAS9
AML001_U937_24H:BRD-K93754473:1.49538	DB00675	Tamoxifen	-0.32388901119519103	-1.3856457046648127	0.025655616630747995	0.13446657791874325	U937
LJP007_NPC.CAS9_24H:M05	DB07794	5-(2-PHENYLPYRAZOLO[1,5-A]PYRIDIN-3-YL)-1H-PYRAZOLO[3,4-C]PYRIDAZIN-3-AMINE	-0.2757739411419744	-1.3417920135487447	0.025660082143555644	0.13446657791874325	NPC.CAS9
NMH001_NEU_24H:BRD-A75409952-001-04-0:10	DB08059	Wortmannin	0.29766884683473327	1.3816693745016784	0.025668920144015336	0.13446657791874325	NEU
NMH002_NPC_24H:BRD-K95785537-001-19-9:10	DB03023	1-Tert-Butyl-3-(4-Chloro-Phenyl)-1h-Pyrazolo[3,4-D]Pyrimidin-4-Ylamine	0.29244226977795834	1.362132338801737	0.02571423239843998	0.13453975078421546	NPC
LPROT002_NPC.TAK_6H:E24	DB06195	Seliciclib	0.29278241726366	1.3547736267742734	0.025769355670595427	0.13453975078421546	NPC.TAK
CPC015_NPC_24H:BRD-A68930007-001-03-1:10	DB01092	Ouabain	0.295334765035127	1.3784090152574189	0.02577054574432534	0.13453975078421546	NPC
NMH002_NEU_6H:BRD-A93255169-001-21-8:10	DB01041	Thalidomide	0.2800482286007422	1.3442836219520984	0.02577934998894539	0.13453975078421546	NEU
LJP007_NPC.CAS9_24H:M07	DB05575	Motesanib	0.33250299267715483	1.371033622149987	0.0259383004788952	0.1352237629096501	NPC.CAS9
CPC006_THP1_6H:BRD-A13084692-001-04-1:10	DB08607	(5R)-5-(4-{[(2R)-6-HYDROXY-2,5,7,8-TETRAMETHYL-3,4-DIHYDRO-2H-CHROMEN-2-YL]METHOXY}BENZYL)-1,3-THIAZOLIDINE-2,4-DIONE	0.29769903984123003	1.368482095747021	0.025969019415434218	0.1352237629096501	THP1
LJP007_NPC.TAK_24H:O02	DB07101	PD-0325901	-0.319846659712914	-1.3850701401496972	0.02598312848882325	0.1352237629096501	NPC.TAK
NMH002_NEU_24H:BRD-K01638814-050-01-2:10	DB11738	Rilmenidine	0.28842385485798167	1.3710194368850994	0.02604409857328145	0.13541474924542146	NEU
NMH002_NEU_24H:BRD-K08316444-001-06-8:10	DB11457	Rotenone	0.2765045610454631	1.3592132645285124	0.0261014100971725	0.1354746277769298	NEU
CPC018_NPC_24H:BRD-K37846922-001-04-5:10	DB11875	3,3'-diindolylmethane	-0.29308486735936334	-1.3680192034459153	0.026128411209241205	0.1354746277769298	NPC
LJP008_NPC_24H:J05	DB12116	Epigallocatechin gallate	-0.3026262170417428	-1.3737190892744597	0.026128463790639267	0.1354746277769298	NPC
CPC016_NPC_24H:BRD-K33396764-001-02-0:10	DB00132	alpha-Linolenic acid	0.279925876183512	1.348792969950651	0.026218857113623574	0.13581708805655146	NPC
CPC006_THP1_6H:BRD-K31342827-001-05-4:12.12	DB03777	Bisindolylmaleimide I	-0.29731610606878944	-1.360647803369604	0.026304836427203864	0.13613606904208753	THP1
DOSBIO001_NPC_24H:BRD-A19500257:3.33333	DB02424	Geldanamycin	0.32180281521105497	1.3669707209560154	0.02643923722970147	0.1366302094572944	NPC
LJP007_NEU_24H:H08	DB09053	Ibrutinib	-0.29420646471451406	-1.3877283758210754	0.026449296686481077	0.1366302094572944	NEU
LJP009_NPC.TAK_24H:D21	DB13061	MLN8054	0.3007949802665695	1.3642525227217186	0.026520732477373184	0.13679135433156364	NPC.TAK
LJP008_NPC.TAK_24H:A21	DB11740	MK-1775	0.3077583001385962	1.3694062628662806	0.026537233233639174	0.13679135433156364	NPC.TAK
PCLB001_JURKAT_24H:BRD-K36452089-001-01-8:0.63	DB07726	t-Butylhydroquinone	-0.3204641567161846	-1.3729562174708791	0.026554048528604306	0.13679135433156364	JURKAT
PCLB001_JURKAT_6H:BRD-A58955223-001-02-0:1.11	DB12422	Sulforaphane	-0.2923500174673195	-1.3683249270623246	0.02658912850335191	0.1368457084134689	JURKAT
NMH002_NPC_24H:BRD-K97399794-001-12-0:10	DB04216	Quercetin	-0.2889249627269794	-1.3420423648995032	0.026616868381240544	0.13686221999902395	NPC
CPC018_NPC_24H:BRD-K24023109-003-11-2:10	DB00343	Diltiazem	0.2915426429052251	1.3682002751910571	0.02667165202218483	0.13689501570522697	NPC
CPC014_NPC_24H:BRD-K25991148-001-01-7:10	DB14055	(S)-Warfarin	0.2880978572784542	1.3594206128203103	0.026672321575834688	0.13689501570522697	NPC
LJP009_NPC.CAS9_24H:F04	DB11962	GSK-1059615	-0.30192329611056434	-1.3702209175384696	0.02670481640438722	0.13693581867654073	NPC.CAS9
CPC016_NPC_24H:BRD-K73999723-001-02-2:10	DB00966	Telmisartan	-0.30463751240213693	-1.3673815405063288	0.026864296381025006	0.13762709780508586	NPC
LJP009_NPC.TAK_24H:O23	DB07232	Veliparib	0.3310842282076921	1.342363530889596	0.02696758545559187	0.13785917939002193	NPC.TAK
LJP009_NEU_24H:F05	DB11962	GSK-1059615	0.27757553998265183	1.3498889195899328	0.026978190528217844	0.13785917939002193	NEU
LJP007_NPC_24H:A13	DB12742	Amuvatinib	0.3055473153056898	1.3713190018591055	0.026983728964671792	0.13785917939002193	NPC
LJP008_NPC_24H:I09	DB11830	Mocetinostat	0.28948764960758744	1.3437815991922366	0.027035782653512003	0.13799874787186045	NPC
CPC014_NPC_24H:BRD-K99498722-001-01-8:10	DB05992	Plinabulin	-0.30329833093697467	-1.3778856468847172	0.02711273482558463	0.13819091401770245	NPC
LJP009_NEU_24H:G10	DB08521	4-[4-(4-Fluorophenyl)-2-[4-[(R)-methylsulfinyl]phenyl]-1H-imidazol-5-yl]pyridine	-0.29084603762529376	-1.3596976211921823	0.02712434464338708	0.13819091401770245	NEU
CPC018_NPC_24H:BRD-K27351809-001-02-0:10	DB13981	Nomegestrol acetate	-0.3183153357948648	-1.3645798873349748	0.027147740054382842	0.13819091401770245	NPC
CPC015_NPC_24H:BRD-K45252063-001-06-0:10	DB00636	Clofibrate	-0.3071771041528472	-1.3708626768858463	0.027183869328322046	0.13824868457858588	NPC
CPC017_NPC_24H:BRD-A63894585-001-03-4:10	DB01013	Clobetasol propionate	-0.3099389975628323	-1.3733081798133961	0.02721597649850291	0.13828591337445148	NPC
LJP007_NPC_24H:G08	DB11963	Dacomitinib	-0.29921592435050326	-1.3661326957787938	0.027278836754643206	0.13847919040414416	NPC
CPC017_NPC_24H:BRD-A64125466-236-03-8:10	DB11622	Dehydrocholic acid	0.3263459583219624	1.3615952835227432	0.027408842321564264	0.1390126648290973	NPC
LJP009_NPC.CAS9_24H:B22	DB16107	BI 2536	-0.31569168723057184	-1.3731537984958953	0.027465948211345608	0.1391757720900065	NPC.CAS9
KMS002_NOMO1_24H:BRD-K81418486-001-01-2:9.99	DB02546	Vorinostat	-0.29878445332645776	-1.3766181875402643	0.027563096600630083	0.13954130302623885	NOMO1
CPC017_NPC_24H:BRD-K98769987-001-09-6:10	DB01205	Flumazenil	0.3111312160389451	1.372368803599592	0.027609461754937503	0.13954829795715862	NPC
NMH001_NPC_24H:BRD-A14240607-001-01-8:10	DB13251	Octopamine	-0.29971406740054823	-1.3734926209430693	0.027675966788839854	0.13954829795715862	NPC
CPC014_NPC_24H:BRD-K65331431-001-04-7:10	DB12112	Zuretinol acetate	-0.3007134647841308	-1.3710640516240367	0.027730039905624653	0.13954829795715862	NPC
CPC016_NEU_24H:BRD-K33211335-337-03-7:10	DB00514	Dextromethorphan	-0.3011460088034528	-1.3763287083427724	0.027749677057880565	0.13954829795715862	NEU
NMH001_NEU_6H:BRD-K56060837-001-01-9:10	DB04275	N-acetylserotonin	-0.30401433759375146	-1.3693468925752874	0.027750730282375853	0.13954829795715862	NEU
CPC006_PL21_6H:BRD-K57080016-001-04-3:80	DB11689	Selumetinib	0.3075054820762703	1.3696558742118825	0.02776187401785823	0.13954829795715862	PL21
LJP009_NPC.TAK_24H:G09	DB08521	4-[4-(4-Fluorophenyl)-2-[4-[(R)-methylsulfinyl]phenyl]-1H-imidazol-5-yl]pyridine	-0.269398222623681	-1.329688643334051	0.027770161764129882	0.13954829795715862	NPC.TAK
NMH001_NEU_6H:BRD-K24125544-001-01-3:10	DB12161	Deutetrabenazine	-0.30873735757750437	-1.3671877286030285	0.027770547276631745	0.13954829795715862	NEU
LJP009_NEU_24H:E16	DB13113	JNJ-38877605	0.3134557949840211	1.3746585866731422	0.0277895965281239	0.13954829795715862	NEU
LJP009_NEU_24H:G11	DB08521	4-[4-(4-Fluorophenyl)-2-[4-[(R)-methylsulfinyl]phenyl]-1H-imidazol-5-yl]pyridine	0.2800469591484834	1.3482296370582565	0.027874564459930314	0.1397533508621626	NEU
LJP008_NPC.CAS9_24H:J02	DB12116	Epigallocatechin gallate	-0.3043193799344612	-1.366385614690982	0.027880530473129047	0.1397533508621626	NPC.CAS9
NMH002_NEU_6H:BRD-K52313696-001-09-9:10	DB12291	Tacedinaline	0.268435675592444	1.3491344760586397	0.028037181150021618	0.14041241798561097	NEU
