ID1	ID2	Name1	Name2	Separation	ATC_Codes1	ATC_Codes2	Reported_Interaction	Reported_Combination
DB00656	DB09232	Trazodone	Cilnidipine	0.7777777777777777	N	C	True	False
DB00420	DB08399	Promazine	Piceatannol	0.7777777777777777	N		False	False
DB00570	DB00988	Vinblastine	Dopamine	0.7761904761904763	L	C	False	False
DB00420	DB08901	Promazine	Ponatinib	0.7761904761904763	N	L	False	False
DB01393	DB00193	Bezafibrate	Tramadol	0.7757575757575759	C	N	False	False
DB04842	DB09213	Fluspirilene	Dexibuprofen	0.7750000000000004	N	M	True	False
DB01782	DB00490	Pyrazolanthrone	Buspirone	0.7749999999999999		N	False	False
DB03756	DB01244	Doconexent	Bepridil	0.7749999999999999		C	False	False
DB01782	DB01244	Pyrazolanthrone	Bepridil	0.7749999999999999		C	False	False
DB00570	DB01244	Vinblastine	Bepridil	0.7749999999999999	L	C	False	False
DB01244	DB02266	Bepridil	Flufenamic acid	0.7749999999999999	C	M	False	False
DB00836	DB02266	Loperamide	Flufenamic acid	0.7747252747252749	A	M	False	False
DB01247	DB02659	Isocarboxazid	Cholic Acid	0.7743271221532091	N	A	False	False
DB02424	DB00934	Geldanamycin	Maprotiline	0.7740384615384617		N	False	False
DB00934	DB08399	Maprotiline	Piceatannol	0.7740384615384617	N		False	False
DB01183	DB01242	Naloxone	Clomipramine	0.7738095238095237	A, V, N	N	False	False
DB01244	DB00363	Bepridil	Clozapine	0.7733733733733734	C	N	False	False
DB01645	DB00656	Genistein	Trazodone	0.7730769230769232		N	False	False
DB00794	DB00159	Primidone	Icosapent	0.7727272727272727	N		False	False
DB08399	DB00159	Piceatannol	Icosapent	0.7727272727272727			False	False
DB00675	DB00715	Tamoxifen	Paroxetine	0.7727272727272727	L	N	False	False
DB00159	DB00806	Icosapent	Pentoxifylline	0.7727272727272727		C, R	True	False
DB00484	DB00159	Brimonidine	Icosapent	0.7727272727272727	D, S		False	False
DB06589	DB01151	Pazopanib	Desipramine	0.7724400871459693	L	N	False	False
DB00246	DB08901	Ziprasidone	Ponatinib	0.7715447154471546	N	L	False	False
DB00570	DB00193	Vinblastine	Tramadol	0.7714285714285714	L	N	False	False
DB02266	DB00193	Flufenamic acid	Tramadol	0.7714285714285714	M	N	False	False
DB01244	DB00543	Bepridil	Amoxapine	0.7709677419354837	C	N	False	False
DB00091	DB00247	Cyclosporine	Methysergide	0.7708333333333335	L, S	N	False	False
DB11886	DB01392	Infigratinib	Yohimbine	0.7708333333333335		G	False	False
DB00313	DB00247	Valproic acid	Methysergide	0.7708333333333335	N	N	True	False
DB00091	DB00315	Cyclosporine	Zolmitriptan	0.7708333333333335	L, S	N	True	False
DB00313	DB00315	Valproic acid	Zolmitriptan	0.7708333333333335	N	N	False	False
DB02424	DB01151	Geldanamycin	Desipramine	0.7705882352941178		N	False	False
DB00091	DB00934	Cyclosporine	Maprotiline	0.7703619909502262	L, S	N	False	False
DB00570	DB00363	Vinblastine	Clozapine	0.7693602693602692	L	N	True	False
DB01239	DB00541	Chlorprothixene	Vincristine	0.7692307692307692	N	L	False	False
DB03010	DB06155	Patupilone	Rimonabant	0.7692307692307692		A	False	False
DB04946	DB00541	Iloperidone	Vincristine	0.7692307692307692	N	L	False	False
DB00675	DB00806	Tamoxifen	Pentoxifylline	0.7692307692307692	L	C, R	False	False
DB05134	DB04946	Tanespimycin	Iloperidone	0.7692307692307692		N	False	False
DB11886	DB00935	Infigratinib	Oxymetazoline	0.7692307692307692		S, R	False	False
DB00935	DB04216	Oxymetazoline	Quercetin	0.7685185185185186	S, R		False	False
DB00201	DB00966	Caffeine	Telmisartan	0.7678571428571428	V, N, R	C	False	False
DB00201	DB00949	Caffeine	Felbamate	0.7678571428571428	V, N, R	N	False	False
DB00988	DB09213	Dopamine	Dexibuprofen	0.7675925925925926	C	M	True	False
DB00988	DB00794	Dopamine	Primidone	0.7666666666666668	C	N	False	False
DB00313	DB00543	Valproic acid	Amoxapine	0.7666666666666668	N	N	False	False
DB00409	DB08901	Remoxipride	Ponatinib	0.7666666666666668	N	L	False	False
DB02546	DB01244	Vorinostat	Bepridil	0.7666666666666666	L	C	True	False
DB06148	DB01244	Mianserin	Bepridil	0.7666666666666666	N	C	False	False
DB02659	DB00320	Cholic Acid	Dihydroergotamine	0.7658730158730158	A	N	False	False
DB02659	DB01186	Cholic Acid	Pergolide	0.7658730158730158	A	N	False	False
DB01186	DB00949	Pergolide	Felbamate	0.7647058823529411	N	N	True	False
DB00675	DB01224	Tamoxifen	Quetiapine	0.7647058823529411	L	N	False	False
DB00675	DB00656	Tamoxifen	Trazodone	0.7647058823529411	L	N	True	False
DB00589	DB00966	Lisuride	Telmisartan	0.7647058823529411	G, N	C	False	False
DB00570	DB01239	Vinblastine	Chlorprothixene	0.7647058823529411	L	N	False	False
DB01247	DB06153	Isocarboxazid	Pizotifen	0.7647058823529411	N	N	False	False
DB00589	DB00949	Lisuride	Felbamate	0.7647058823529411	G, N	N	True	False
DB01645	DB00715	Genistein	Paroxetine	0.7630769230769232		N	False	False
DB01244	DB01403	Bepridil	Methotrimeprazine	0.7620689655172412	C	N	False	False
DB00659	DB00412	Acamprosate	Rosiglitazone	0.7619047619047619	N	A	False	False
DB00675	DB01175	Tamoxifen	Escitalopram	0.7619047619047619	L	N	False	False
DB00191	DB00412	Phentermine	Rosiglitazone	0.7619047619047619	A	A	False	False
DB08399	DB01200	Piceatannol	Bromocriptine	0.7619047619047619		G, N	False	False
DB04842	DB00412	Fluspirilene	Rosiglitazone	0.7619047619047619	N	A	True	False
DB06678	DB00412	Esmirtazapine	Rosiglitazone	0.7619047619047619		A	False	False
DB01247	DB01403	Isocarboxazid	Methotrimeprazine	0.7619047619047619	N	N	False	False
DB08901	DB01224	Ponatinib	Quetiapine	0.7615384615384617	L	N	False	False
DB00643	DB00934	Mebendazole	Maprotiline	0.7615384615384617	P	N	False	False
DB05134	DB00934	Tanespimycin	Maprotiline	0.7615384615384617		N	False	False
DB00518	DB00934	Albendazole	Maprotiline	0.7615384615384617	P	N	False	False
DB02709	DB04599	Resveratrol	Aniracetam	0.7615384615384617		N	False	False
DB00246	DB01244	Ziprasidone	Bepridil	0.7611111111111111	N	C	True	False
DB00091	DB00490	Cyclosporine	Buspirone	0.7611111111111111	L, S	N	False	False
DB00836	DB06589	Loperamide	Pazopanib	0.7609243697478991	A	L	False	False
DB06589	DB00412	Pazopanib	Rosiglitazone	0.7609243697478991	L	A	False	False
DB00656	DB04216	Trazodone	Quercetin	0.7603485838779958	N		False	False
DB02659	DB00988	Cholic Acid	Dopamine	0.7603174603174603	A	C	False	False
DB00675	DB06153	Tamoxifen	Pizotifen	0.76	L	N	False	False
DB00132	DB00540	alpha-Linolenic acid	Nortriptyline	0.7588311688311691		N	False	False
DB00675	DB01403	Tamoxifen	Methotrimeprazine	0.7586206896551724	L	N	False	False
DB00246	DB08399	Ziprasidone	Piceatannol	0.7586206896551724	N		False	False
DB00091	DB00477	Cyclosporine	Chlorpromazine	0.7585714285714287	L, S	N	False	False
DB00368	DB00806	Norepinephrine	Pentoxifylline	0.7583333333333335	C	C, R	True	False
DB08901	DB00363	Ponatinib	Clozapine	0.7576719576719577	L	N	True	False
DB01244	DB04599	Bepridil	Aniracetam	0.7571428571428571	C	N	False	False
DB01244	DB01200	Bepridil	Bromocriptine	0.7571428571428571	C	G, N	True	False
DB04946	DB01244	Iloperidone	Bepridil	0.7571428571428571	N	C	True	False
DB05223	DB01244	Pracinostat	Bepridil	0.7571428571428571		C	True	False
DB01239	DB01244	Chlorprothixene	Bepridil	0.7571428571428571	N	C	True	False
DB01244	DB01175	Bepridil	Escitalopram	0.7571428571428571	C	N	False	False
DB02659	DB00570	Cholic Acid	Vinblastine	0.7566137566137565	A	L	False	False
DB04842	DB01645	Fluspirilene	Genistein	0.7564102564102564	N		False	False
DB01645	DB01175	Genistein	Escitalopram	0.7564102564102564		N	False	False
DB08901	DB04599	Ponatinib	Aniracetam	0.7561403508771931	L	N	False	False
DB00675	DB00540	Tamoxifen	Nortriptyline	0.7559523809523812	L	N	False	False
DB00420	DB04216	Promazine	Quercetin	0.7558922558922558	N		False	False
DB02709	DB00800	Resveratrol	Fenoldopam	0.7556561085972853		C	False	False
DB02424	DB00193	Geldanamycin	Tramadol	0.7555555555555555		N	False	False
DB00477	DB09232	Chlorpromazine	Cilnidipine	0.7546583850931676	N	C	True	False
DB00477	DB00541	Chlorpromazine	Vincristine	0.7546583850931676	N	L	False	False
DB02709	DB00806	Resveratrol	Pentoxifylline	0.7546419098143238		C, R	False	False
DB02709	DB08399	Resveratrol	Piceatannol	0.7546419098143238			False	False
DB08901	DB01200	Ponatinib	Bromocriptine	0.7545454545454546	L	G, N	False	False
DB00132	DB01242	alpha-Linolenic acid	Clomipramine	0.7535650623885917		N	False	False
DB01244	DB01224	Bepridil	Quetiapine	0.7529411764705882	C	N	False	False
DB02659	DB01200	Cholic Acid	Bromocriptine	0.7509157509157509	A	G, N	False	False
DB01782	DB01151	Pyrazolanthrone	Desipramine	0.7503501400560224		N	False	False
DB04842	DB00313	Fluspirilene	Valproic acid	0.7500000000000002	N	N	True	False
DB00313	DB00320	Valproic acid	Dihydroergotamine	0.7500000000000002	N	N	False	False
DB00091	DB00656	Cyclosporine	Trazodone	0.75	L, S	N	False	False
DB06155	DB01067	Rimonabant	Glipizide	0.75	A	A	False	False
DB00091	DB06153	Cyclosporine	Pizotifen	0.75	L, S	N	True	False
DB00518	DB00604	Albendazole	Cisapride	0.75	P	A	False	False
DB00484	DB00091	Brimonidine	Cyclosporine	0.75	D, S	L, S	False	False
DB00091	DB00966	Cyclosporine	Telmisartan	0.75	L, S	C	True	False
DB03010	DB00604	Patupilone	Cisapride	0.75		A	False	False
DB00604	DB03756	Cisapride	Doconexent	0.75	A		False	False
DB00091	DB02266	Cyclosporine	Flufenamic acid	0.75	L, S	M	False	False
DB00518	DB00091	Albendazole	Cyclosporine	0.75	P	L, S	False	False
DB00604	DB00806	Cisapride	Pentoxifylline	0.75	A	C, R	False	False
DB00570	DB00949	Vinblastine	Felbamate	0.75	L	N	False	False
DB00570	DB00604	Vinblastine	Cisapride	0.75	L	A	False	False
DB00091	DB09232	Cyclosporine	Cilnidipine	0.75	L, S	C	False	False
DB02546	DB00604	Vorinostat	Cisapride	0.75	L	A	True	False
DB00604	DB00541	Cisapride	Vincristine	0.75	A	L	False	False
DB00091	DB08399	Cyclosporine	Piceatannol	0.75	L, S		False	False
DB00091	DB00949	Cyclosporine	Felbamate	0.75	L, S	N	False	False
DB00091	DB00925	Cyclosporine	Phenoxybenzamine	0.75	L, S	C	False	False
DB00091	DB00541	Cyclosporine	Vincristine	0.75	L, S	L	False	False
DB00604	DB02266	Cisapride	Flufenamic acid	0.75	A	M	False	False
DB00604	DB01393	Cisapride	Bezafibrate	0.75	A	C	False	False
DB00604	DB08399	Cisapride	Piceatannol	0.75	A		False	False
DB01067	DB01184	Glipizide	Domperidone	0.75	A	A	False	False
DB00091	DB00268	Cyclosporine	Ropinirole	0.75	L, S	N	False	False
DB00541	DB02266	Vincristine	Flufenamic acid	0.75	L	M	False	False
DB02546	DB00091	Vorinostat	Cyclosporine	0.75	L	L, S	False	False
DB06155	DB02509	Rimonabant	Farnesol	0.75	A		False	False
DB00484	DB00604	Brimonidine	Cisapride	0.75	D, S	A	False	False
DB00091	DB01175	Cyclosporine	Escitalopram	0.75	L, S	N	False	False
DB00246	DB00675	Ziprasidone	Tamoxifen	0.75	N	L	True	False
DB11886	DB00091	Infigratinib	Cyclosporine	0.75		L, S	False	False
DB00091	DB00794	Cyclosporine	Primidone	0.75	L, S	N	False	False
DB00675	DB00794	Tamoxifen	Primidone	0.75	L	N	False	False
DB00091	DB00935	Cyclosporine	Oxymetazoline	0.75	L, S	S, R	True	False
DB11830	DB00604	Mocetinostat	Cisapride	0.75		A	True	False
DB11830	DB00091	Mocetinostat	Cyclosporine	0.75		L, S	False	False
DB00420	DB00949	Promazine	Felbamate	0.75	N	N	False	False
DB02424	DB00543	Geldanamycin	Amoxapine	0.75		N	False	False
DB00091	DB09167	Cyclosporine	Dosulepin	0.75	L, S	N	False	False
DB01782	DB01100	Pyrazolanthrone	Pimozide	0.75		N	False	False
DB01782	DB02587	Pyrazolanthrone	Colforsin	0.75			False	False
DB00643	DB00604	Mebendazole	Cisapride	0.75	P	A	False	False
DB01247	DB02266	Isocarboxazid	Flufenamic acid	0.75	N	M	False	False
DB11886	DB00604	Infigratinib	Cisapride	0.75		A	False	False
DB05223	DB00091	Pracinostat	Cyclosporine	0.75		L, S	False	False
DB07863	DB00604	2-chloro-5-nitro-N-phenylbenzamide	Cisapride	0.75		A	False	False
DB00643	DB00091	Mebendazole	Cyclosporine	0.75	P	L, S	False	False
DB07863	DB00091	2-chloro-5-nitro-N-phenylbenzamide	Cyclosporine	0.75		L, S	False	False
DB00420	DB09232	Promazine	Cilnidipine	0.75	N	C	True	False
DB01782	DB00268	Pyrazolanthrone	Ropinirole	0.75		N	False	False
DB01782	DB09167	Pyrazolanthrone	Dosulepin	0.75		N	False	False
DB03756	DB00541	Doconexent	Vincristine	0.75		L	False	False
DB00091	DB00575	Cyclosporine	Clonidine	0.75	L, S	C, N, S	False	False
DB00675	DB00541	Tamoxifen	Vincristine	0.75	L	L	False	False
DB00091	DB03756	Cyclosporine	Doconexent	0.75	L, S		False	False
DB03756	DB09232	Doconexent	Cilnidipine	0.75		C	False	False
DB00313	DB01242	Valproic acid	Clomipramine	0.75	N	N	False	False
DB05223	DB00604	Pracinostat	Cisapride	0.75		A	True	False
DB00570	DB01242	Vinblastine	Clomipramine	0.7499999999999998	L	N	False	False
DB00477	DB06589	Chlorpromazine	Pazopanib	0.7495391705069123	N	L	False	False
DB01239	DB04216	Chlorprothixene	Quercetin	0.7495126705653021	N		False	False
DB08901	DB00875	Ponatinib	Flupentixol	0.7492753623188406	L	N	True	False
DB00541	DB00193	Vincristine	Tramadol	0.7490196078431373	L	N	False	False
DB05134	DB00193	Tanespimycin	Tramadol	0.7490196078431373		N	False	False
DB11886	DB00836	Infigratinib	Loperamide	0.7467532467532467		A	False	False
DB11830	DB01244	Mocetinostat	Bepridil	0.7461538461538462		C	True	False
DB01244	DB00806	Bepridil	Pentoxifylline	0.7461538461538462	C	C, R	False	False
DB07863	DB01244	2-chloro-5-nitro-N-phenylbenzamide	Bepridil	0.7461538461538462		C	False	False
DB01244	DB08399	Bepridil	Piceatannol	0.7461538461538462	C		False	False
DB01183	DB00949	Naloxone	Felbamate	0.746031746031746	A, V, N	N	False	False
DB02659	DB11886	Cholic Acid	Infigratinib	0.7447619047619047	A		False	False
DB00715	DB08901	Paroxetine	Ponatinib	0.7444444444444445	N	L	False	False
DB07863	DB08901	2-chloro-5-nitro-N-phenylbenzamide	Ponatinib	0.7444444444444445		L	False	False
DB09167	DB08901	Dosulepin	Ponatinib	0.7444444444444445	N	L	False	False
DB02659	DB01151	Cholic Acid	Desipramine	0.7437711926876014	A	N	False	False
DB00570	DB00477	Vinblastine	Chlorpromazine	0.7433862433862435	L	N	False	False
DB00201	DB02266	Caffeine	Flufenamic acid	0.7428571428571429	V, N, R	M	False	False
DB00570	DB00201	Vinblastine	Caffeine	0.7428571428571429	L	V, N, R	False	False
DB02709	DB00575	Resveratrol	Clonidine	0.7427884615384617		C, N, S	False	False
DB01645	DB01149	Genistein	Nefazodone	0.7426421404682275		N	False	False
DB06155	DB00313	Rimonabant	Valproic acid	0.7424242424242427	A	N	True	False
DB09213	DB01151	Dexibuprofen	Desipramine	0.7421399594320488	M	N	True	False
DB02659	DB00368	Cholic Acid	Norepinephrine	0.741883116883117	A	C	False	False
DB01782	DB01239	Pyrazolanthrone	Chlorprothixene	0.7416666666666667		N	False	False
DB01782	DB00193	Pyrazolanthrone	Tramadol	0.7416666666666667		N	False	False
DB00659	DB04216	Acamprosate	Quercetin	0.7407407407407409	N		False	False
DB08399	DB01224	Piceatannol	Quetiapine	0.7407407407407407		N	False	False
DB01247	DB00363	Isocarboxazid	Clozapine	0.7401021711366538	N	N	False	False
DB00589	DB01244	Lisuride	Bepridil	0.74	G, N	C	False	False
DB01244	DB00540	Bepridil	Nortriptyline	0.7392857142857143	C	N	False	False
DB00248	DB08399	Cabergoline	Piceatannol	0.7391304347826086	G, N		False	False
DB03010	DB09167	Patupilone	Dosulepin	0.7391304347826086		N	False	False
DB00132	DB00368	alpha-Linolenic acid	Norepinephrine	0.7389657444005271		C	False	False
DB02659	DB00315	Cholic Acid	Zolmitriptan	0.7388136288998357	A	N	False	False
DB00675	DB00408	Tamoxifen	Loxapine	0.7380952380952381	L	N	False	False
DB02659	DB00659	Cholic Acid	Acamprosate	0.7380952380952381	A	N	False	False
DB00248	DB08901	Cabergoline	Ponatinib	0.7380952380952381	G, N	L	False	False
DB02659	DB00589	Cholic Acid	Lisuride	0.7380952380952379	A	G, N	False	False
DB00315	DB09232	Zolmitriptan	Cilnidipine	0.7375	N	C	False	False
DB00315	DB00615	Zolmitriptan	Rifabutin	0.7375	N	J	False	False
DB00518	DB00247	Albendazole	Methysergide	0.7375	P	N	False	False
DB00420	DB13953	Promazine	Estradiol benzoate	0.7375	N		False	False
DB00420	DB13954	Promazine	Estradiol cypionate	0.7375	N		False	False
DB00643	DB00247	Mebendazole	Methysergide	0.7375	P	N	False	False
DB00643	DB00315	Mebendazole	Zolmitriptan	0.7375	P	N	False	False
DB00420	DB13956	Promazine	Estradiol valerate	0.7375	N		False	False
DB00518	DB00315	Albendazole	Zolmitriptan	0.7375	P	N	False	False
DB00247	DB00615	Methysergide	Rifabutin	0.7375	N	J	False	False
DB00247	DB09232	Methysergide	Cilnidipine	0.7375	N	C	False	False
DB00726	DB00949	Trimipramine	Felbamate	0.736842105263158	N	N	False	False
DB00935	DB00675	Oxymetazoline	Tamoxifen	0.736842105263158	S, R	L	False	False
DB06589	DB00193	Pazopanib	Tramadol	0.7366666666666666	L	N	False	False
DB08901	DB00268	Ponatinib	Ropinirole	0.7364035087719298	L	N	False	False
DB04946	DB08901	Iloperidone	Ponatinib	0.735897435897436	N	L	False	False
DB01239	DB08901	Chlorprothixene	Ponatinib	0.735897435897436	N	L	False	False
DB01175	DB08901	Escitalopram	Ponatinib	0.735897435897436	N	L	False	False
DB06589	DB01173	Pazopanib	Orphenadrine	0.7357142857142858	L	M, N	False	False
DB00484	DB01645	Brimonidine	Genistein	0.7355769230769231	D, S		False	False
DB00132	DB06486	alpha-Linolenic acid	Enzastaurin	0.7341507177033493			False	False
DB01403	DB04216	Methotrimeprazine	Quercetin	0.7334943639291465	N		False	False
DB08901	DB01186	Ponatinib	Pergolide	0.7333333333333334	L	N	False	False
DB03010	DB11886	Patupilone	Infigratinib	0.7333333333333334			False	False
DB06148	DB00675	Mianserin	Tamoxifen	0.7333333333333334	N	L	False	False
DB08901	DB06153	Ponatinib	Pizotifen	0.7333333333333334	L	N	False	False
DB01244	DB00191	Bepridil	Phentermine	0.7333333333333334	C	A	False	False
DB06678	DB01244	Esmirtazapine	Bepridil	0.7333333333333334		C	False	False
DB00589	DB08901	Lisuride	Ponatinib	0.7333333333333334	G, N	L	False	False
DB00409	DB00794	Remoxipride	Primidone	0.7333333333333334	N	N	True	False
DB01244	DB00875	Bepridil	Flupentixol	0.7333333333333332	C	N	True	False
DB01645	DB00875	Genistein	Flupentixol	0.7326007326007327		N	False	False
DB01645	DB00800	Genistein	Fenoldopam	0.7326007326007327		C	False	False
DB02659	DB00925	Cholic Acid	Phenoxybenzamine	0.7323481116584565	A	C	False	False
DB00643	DB09213	Mebendazole	Dexibuprofen	0.7321428571428572	P	M	False	False
DB00518	DB09213	Albendazole	Dexibuprofen	0.7321428571428572	P	M	False	False
DB01100	DB00794	Pimozide	Primidone	0.7321428571428572	N	N	False	False
DB08901	DB00949	Ponatinib	Felbamate	0.7313725490196079	L	N	False	False
DB00643	DB08901	Mebendazole	Ponatinib	0.7313725490196079	P	L	False	False
DB00518	DB08901	Albendazole	Ponatinib	0.7313725490196079	P	L	False	False
DB00988	DB00615	Dopamine	Rifabutin	0.7313725490196079	C	J	False	False
DB01392	DB00675	Yohimbine	Tamoxifen	0.7310606060606062	G	L	False	False
DB13956	DB04599	Estradiol valerate	Aniracetam	0.7285714285714286		N	False	False
DB13953	DB04599	Estradiol benzoate	Aniracetam	0.7285714285714286		N	False	False
DB13954	DB04599	Estradiol cypionate	Aniracetam	0.7285714285714286		N	False	False
DB00715	DB04216	Paroxetine	Quercetin	0.7279202279202279	N		False	False
DB01782	DB00363	Pyrazolanthrone	Clozapine	0.7274492234169652		N	False	False
DB03010	DB00132	Patupilone	alpha-Linolenic acid	0.7272727272727273			False	False
DB00734	DB00675	Risperidone	Tamoxifen	0.7272727272727273	N	L	False	False
DB03010	DB01239	Patupilone	Chlorprothixene	0.7272727272727273		N	False	False
DB00477	DB00132	Chlorpromazine	alpha-Linolenic acid	0.7268668831168832	N		False	False
DB08901	DB00794	Ponatinib	Primidone	0.7266666666666668	L	N	False	False
DB00315	DB01244	Zolmitriptan	Bepridil	0.7263888888888888	N	C	False	False
DB00091	DB00659	Cyclosporine	Acamprosate	0.7261904761904763	L, S	N	False	False
DB04842	DB00091	Fluspirilene	Cyclosporine	0.7261904761904763	N	L, S	False	False
DB06678	DB00091	Esmirtazapine	Cyclosporine	0.7261904761904763		L, S	False	False
DB00726	DB04216	Trimipramine	Quercetin	0.7255892255892256	N		False	False
DB00132	DB00320	alpha-Linolenic acid	Dihydroergotamine	0.7237762237762237		N	False	False
DB00570	DB00315	Vinblastine	Zolmitriptan	0.7232142857142858	L	N	False	False
DB00570	DB00247	Vinblastine	Methysergide	0.7232142857142858	L	N	False	False
DB01175	DB04216	Escitalopram	Quercetin	0.7231968810916181	N		False	False
DB01645	DB00726	Genistein	Trimipramine	0.7230769230769232		N	False	False
DB00643	DB01645	Mebendazole	Genistein	0.7230769230769232	P		False	False
DB01645	DB09167	Genistein	Dosulepin	0.7230769230769232		N	False	False
DB00518	DB01645	Albendazole	Genistein	0.7230769230769232	P		False	False
