Signature	DrugBank_ID	DrugBank_Name	Enrichment_Score	Normalized_Enrichment_Score	p-value	FDR	Cell_Line
LJP007_SKL.C_24H:B11	DB07970	5-[(2-methyl-5-{[3-(trifluoromethyl)phenyl]carbamoyl}phenyl)amino]pyridine-3-carboxamide	0.24159780766115113	1.3139890739748417	0.00698125404007757	0.019572724497483568	SKL.C
NMH001_NEU_24H:BRD-K12807006-001-14-4:10	DB01852	Kaempherol	0.2580884587480907	1.3586902069225144	0.006982018178246817	0.019572724497483568	NEU
CPC016_SKB_24H:BRD-K91290917-336-03-8:10	DB00613	Amodiaquine	-0.24565618529594307	-1.3198525976379551	0.0069821567106283944	0.019572724497483568	SKB
LJP009_SKL.C_24H:D21	DB13061	MLN8054	-0.25494008752077135	-1.3491063489868504	0.007060279598323535	0.01978279515777438	SKL.C
LJP008_NEU_24H:L23	DB05015	Belinostat	0.2536036922213926	1.3346866451501636	0.0070839559466489566	0.01983395754886001	NEU
CPC016_NEU_24H:BRD-K67043667-001-15-7:10	DB00488	Altretamine	0.27575029182024124	1.3735584238060004	0.007084924629897032	0.01983395754886001	NEU
LJP008_NPC.CAS9_24H:M05	DB02709	Resveratrol	0.2576455849490905	1.3481853078452664	0.0071088705109323665	0.019892028654915253	NPC.CAS9
LJP007_NEU_24H:E04	DB11743	Ipatasertib	-0.21832312647262872	-1.311766829623272	0.007169609416800428	0.02005295528913294	NEU
CPC016_SKB_24H:BRD-A69960130-066-01-4:10	DB01200	Bromocriptine	-0.27173689021744835	-1.3592953418954794	0.007232147133483404	0.020218765973536865	SKB
CPC016_NPC_24H:BRD-A58207013-001-01-2:10	DB06762	Pinacidil	0.2609043537462358	1.3518390223339078	0.007240265750663348	0.020232357554260335	NPC
NMH002_NPC_6H:BRD-K52313696-001-10-7:10	DB12291	Tacedinaline	-0.2534995853331628	-1.362244899490168	0.00725085122523508	0.020252827253219568	NPC
NMH001_NPC_6H:BRD-K32501161-001-02-5:10	DB03701	Vanoxerine	-0.2246128364530937	-1.298092072205779	0.007269099201824401	0.020293629302058032	NPC
LJP009_NPC_24H:M15	DB06314	SGX-523	0.24053214467285217	1.3258882634450269	0.007271992728007272	0.020293629302058032	NPC
LJP009_SKL_24H:N08	DB08896	Regorafenib	-0.25855445242433084	-1.3403707814716421	0.0072852200185176165	0.020321413001810253	SKL
CPC017_SKB_24H:BRD-A54487287-001-03-9:10	DB01380	Cortisone acetate	0.19763913421163826	1.250715646020651	0.0072992700729927005	0.020347018451026964	SKB
LJP007_SKL_24H:K07	DB11962	GSK-1059615	-0.25554106550302175	-1.3129809401703207	0.007300950439043641	0.020347018451026964	SKL
LJP009_SKL_24H:O06	DB07101	PD-0325901	0.23542195941309296	1.3045104578559272	0.0073433675329409925	0.020451467377712484	SKL
LJP008_NPC_24H:P13	DB11662	Rabusertib	0.2797624061859263	1.3650362689277404	0.007345013477088949	0.020451467377712484	NPC
CPC013_NEU_24H:BRD-K68202742-001-05-8:10	DB04297	Trichostatin A	-0.27014884360723734	-1.3614190913151778	0.007357814066509202	0.020477930547112527	NEU
LJP007_NPC_24H:M04	DB07794	5-(2-PHENYLPYRAZOLO[1,5-A]PYRIDIN-3-YL)-1H-PYRAZOLO[3,4-C]PYRIDAZIN-3-AMINE	0.23212727256441198	1.3140940991609353	0.007386421127188101	0.020548342159468196	NPC
LJP008_NPC.TAK_24H:K08	DB11962	GSK-1059615	-0.20419758255420323	-1.2083536618443673	0.007423117709437964	0.020641184964650238	NPC.TAK
LJP007_NPC_24H:O02	DB07101	PD-0325901	0.2554457826053177	1.3394688032913615	0.0074372323237504165	0.020671179953081695	NPC
CPC016_NEU_24H:BRD-A63667919-103-01-9:10	DB00353	Methylergometrine	-0.2529678335077696	-1.340929781816891	0.0074428635299687036	0.02067757971742647	NEU
LJP008_NEU_24H:C07	DB13877	Iniparib	0.22437442258913123	1.3158037559384057	0.007491746381105562	0.020804080697106726	NEU
CPC012_NEU_24H:BRD-A19248578-001-03-7:10	DB08080	Latrunculin B	0.24065852971342502	1.3169548828677278	0.007554945054945055	0.020970204951438195	NEU
LJP007_NPC.CAS9_24H:B10	DB07970	5-[(2-methyl-5-{[3-(trifluoromethyl)phenyl]carbamoyl}phenyl)amino]pyridine-3-carboxamide	-0.27299034088053187	-1.3602551986064897	0.0075781215174073905	0.021025141074647032	NPC.CAS9
CPC016_NEU_24H:BRD-K88871508-001-01-9:10	DB00589	Lisuride	-0.2508492350355764	-1.334622673352281	0.007610688295094717	0.021106069504075172	NEU
LJP007_SKL.C_24H:M06	DB07794	5-(2-PHENYLPYRAZOLO[1,5-A]PYRIDIN-3-YL)-1H-PYRAZOLO[3,4-C]PYRIDAZIN-3-AMINE	0.22352154665641955	1.289980765708819	0.007629830174747723	0.021149712202379677	SKL.C
CPC016_NPC_24H:BRD-K28307902-001-09-2:10	DB00499	Flutamide	-0.27364801609112127	-1.3722550475566861	0.0076700920142386995	0.021251833894937913	NPC
CPC017_SKB_24H:BRD-K67860401-001-01-5:10	DB01950	AR-AO-14418	0.23469164683672677	1.2864320056457512	0.007679929783499123	0.02126960491087675	SKB
CPC017_NPC_24H:BRD-K22193694-001-08-6:10	DB11221	Dioxybenzone	-0.2666350428774521	-1.352326175804111	0.007704548677307032	0.02132827824573587	NPC
CPC015_NPC_24H:BRD-A78877355-001-02-2:10	DB12293	Nefopam	-0.19326061998671912	-1.2593127171184761	0.007733491969066032	0.02139886508322414	NPC
LJP007_SKL.C_24H:D24	DB06616	Bosutinib	-0.22777997660406005	-1.290321329058993	0.007740213523131673	0.021407928052401583	SKL.C
LJP008_NPC_24H:I11	DB11830	Mocetinostat	-0.2699436472635308	-1.355545648620126	0.00774470778301494	0.02141082543306133	NPC
CPC015_NPC_24H:BRD-A42571354-300-07-0:10	DB06282	Levocetirizine	0.24242122122779328	1.3182880720539691	0.007756653992395437	0.021434312544822268	NPC
CPC013_NEU_24H:BRD-K29905972-001-03-0:10	DB06626	Axitinib	0.26036275963473826	1.3392569382644974	0.007760954577358869	0.02143666066454126	NEU
LJP008_NEU_24H:C12	DB13877	Iniparib	-0.23964677412557892	-1.3147231979624256	0.0077869179777973006	0.0214988153235897	NEU
LJP008_NEU_24H:G19	DB00928	Azacitidine	-0.2334513405054973	-1.3158414770129865	0.007810743987412902	0.02154585897382069	NEU
CPC017_SKB_24H:BRD-K25591257-001-01-2:10	DB02709	Resveratrol	-0.2094694857407218	-1.2771078568107561	0.007810894141829393	0.02154585897382069	SKB
LJP009_NPC_24H:O02	DB07101	PD-0325901	0.23311099728636353	1.289017927540501	0.007847625275893076	0.021637571333265774	NPC
LJP007_NPC.CAS9_24H:P07	DB07859	4-(4-CHLOROPHENYL)-4-[4-(1H-PYRAZOL-4-YL)PHENYL]PIPERIDINE	-0.2409366730549528	-1.307874917826596	0.00797970479704797	0.02199198145486335	NPC.CAS9
CPC014_SKB_24H:BRD-K99964838-001-03-6:10	DB06616	Bosutinib	-0.24610466764478944	-1.317947853116231	0.00799433611610962	0.022022534790808405	SKB
LJP007_SKL.C_24H:I17	DB11526	Masitinib	0.25517591463227696	1.331119590698596	0.008011750567498999	0.022060724523627562	SKL.C
CPC016_SKB_24H:BRD-K70487031-001-01-0:10	DB00875	Flupentixol	-0.26781379096155933	-1.3462397980790872	0.00802134151912149	0.02207734759272605	SKB
CPC015_NPC_24H:BRD-A89175223-051-05-6:10	DB00612	Bisoprolol	-0.22080004808667278	-1.3156227990820981	0.008035026943802925	0.022105220272322305	NPC
CPC017_NPC_24H:BRD-K22031190-001-13-7:10	DB00861	Diflunisal	0.29136674634020654	1.3673991365930096	0.008065152899507067	0.02217827791577596	NPC
LJP007_SKL.C_24H:B10	DB07970	5-[(2-methyl-5-{[3-(trifluoromethyl)phenyl]carbamoyl}phenyl)amino]pyridine-3-carboxamide	0.26711321207777344	1.3531805367858654	0.008080059303187547	0.022209437341327895	SKL.C
LJP009_NPC.CAS9_24H:H11	DB08912	Dabrafenib	-0.22778547154748277	-1.2679264889033073	0.008093822266270234	0.022237427650628347	NPC.CAS9
LJP008_NPC_24H:J04	DB12116	Epigallocatechin gallate	0.25908594562013665	1.3384436551921166	0.008123997862105825	0.022310466277365777	NPC
CPC015_NPC_24H:BRD-K38197229-001-17-4:10	DB00887	Bumetanide	0.2749249646346627	1.3592796594710532	0.0081465858159768	0.022362612058704323	NPC
CPC018_SKB_24H:BRD-K59256312-066-04-1:10	DB12831	Gabexate	0.26537745834978754	1.3500708367188705	0.008151990837431787	0.02236756496560347	SKB
LJP007_SKL.C_24H:D21	DB06616	Bosutinib	-0.22996050997040615	-1.2755836004140535	0.008174841508174841	0.02242036002153736	SKL.C
LJP009_NPC_24H:D24	DB13061	MLN8054	-0.25934338910129756	-1.342243323922661	0.008188726785061162	0.02244853079823475	NPC
CPC015_NPC_24H:BRD-A94709349-001-03-4:10	DB00660	Metaxalone	-0.27967659951880103	-1.3678857000077487	0.008270942938081748	0.022663915982074907	NPC
LJP008_NPC.CAS9_24H:G10	DB02546	Vorinostat	-0.2578281135006156	-1.3361232559379903	0.008280225147695027	0.02267934683310472	NPC.CAS9
LPROT003_NPC_6H:F13	DB11794	Berzosertib	0.2426902703563885	1.318783149261781	0.008286239295496307	0.022685816881279446	NPC
LJP009_SKL.C_24H:G10	DB08521	4-[4-(4-Fluorophenyl)-2-[4-[(R)-methylsulfinyl]phenyl]-1H-imidazol-5-yl]pyridine	-0.2649970541887317	-1.3500048382713465	0.008336202678458166	0.022812551118318116	SKL.C
LJP009_NPC_24H:P22	DB09074	Olaparib	0.2614422113277428	1.341800725694971	0.008353221957040573	0.022849059796184956	NPC
LJP008_NEU_24H:I03	DB16239	Molibresib	-0.23280337478316696	-1.3100211718386565	0.008358699328405083	0.022853978973614603	NEU
CPC016_NPC_24H:BRD-K81418486:10	DB02546	Vorinostat	0.26463467916948563	1.3432812944470642	0.008373308574474304	0.022883850798343326	NPC
LPROT001_NPC.TAK_6H:C16	DB12291	Tacedinaline	0.24313609396050437	1.2986212160908441	0.008411915987998286	0.02297925334980007	NPC.TAK
NMH002_NPC_6H:BRD-K59773493-001-01-9:10	DB01924	Benzhydroxamic Acid	-0.2600239948045226	-1.3321153030312185	0.008489424721538526	0.023172057686492994	NPC
CPC017_NPC_24H:BRD-A63894585-001-03-4:10	DB01013	Clobetasol propionate	-0.2785927958146776	-1.3573482473040934	0.008489955456287517	0.023172057686492994	NPC
LJP007_NPC.CAS9_24H:L08	DB11836	Sapanisertib	-0.24481653722822572	-1.2877226260594707	0.008548866188509745	0.023322598490567645	NPC.CAS9
NMH002_NEU_6H:BRD-K27316855-001-10-9:10	DB00136	Calcitriol	0.20836057870353772	1.271352940888489	0.00859656137544982	0.023442422855265266	NEU
LJP007_NPC.CAS9_24H:B04	DB01204	Mitoxantrone	-0.21976249747454957	-1.271094004969788	0.008668242710795903	0.023627522474534507	NPC.CAS9
CPC014_SKB_24H:BRD-K89085489-001-10-9:10	DB05076	Fenretinide	0.2744384177001712	1.3478461140471445	0.00869753621394082	0.023696971474122974	SKB
LPROT003_NPC_6H:D11	DB09073	Palbociclib	-0.254712193754551	-1.3213050306917018	0.008760489907008392	0.023858028628818997	NPC
LJP007_NEU_24H:K21	DB01590	Everolimus	0.27037464090938956	1.3576853852513606	0.008771009780528097	0.02387621067337447	NEU
CPC014_SKB_24H:BRD-K99260425-001-01-2:10	DB00749	Etodolac	-0.24086556982392412	-1.3204824295071058	0.008780402142418122	0.023891308851818387	SKB
LJP008_NPC.CAS9_24H:K19	DB12332	Rucaparib	0.25169419711924734	1.3263407288812086	0.008812938277844462	0.023969340009619002	NPC.CAS9
CPC016_NPC_24H:BRD-K72222507-003-07-7:10	DB00881	Quinapril	-0.2358313705655717	-1.282696779420805	0.008836907082521118	0.024024011727186517	NPC
CPC018_NPC_24H:BRD-K96354014-001-10-4:10	DB01115	Nifedipine	0.26811719261005273	1.361942590677108	0.008892381503846473	0.024164249300916138	NPC
LJP007_NPC_24H:C01	DB11800	Tivozanib	-0.22494284235889947	-1.2840635209114297	0.00890563452646001	0.02418968153842133	NPC
LJP008_NEU_24H:J01	DB12116	Epigallocatechin gallate	-0.22189299450236744	-1.2858740391586154	0.00895933838731909	0.024324916985151306	NEU
LJP007_NPC.TAK_24H:K06	DB12064	BMS-777607	0.22508286025347157	1.2994043140964653	0.008985657508208053	0.024385716225857765	NPC.TAK
CPC018_NPC_24H:BRD-K51318897-001-07-0:10	DB11410	Fenbendazole	0.28242274322968064	1.3511621086141472	0.009007549492920324	0.024434453034943692	NPC
CPC016_NEU_24H:BRD-A18579359-001-02-3:10	DB01731	(S)-wiskostatin	0.24976677955778046	1.3082700040677864	0.009011918041448953	0.024435632856168003	NEU
CPC016_NEU_24H:BRD-K35189033-001-03-0:10	DB09389	Norgestrel	0.22189377883560993	1.2776627700422136	0.009028727770177838	0.02447053093732318	NEU
CPC018_NPC_24H:BRD-A43940795-001-03-6:10	DB12093	Tetrahydropalmatine	-0.25132530583124335	-1.326559401863261	0.009034311660347329	0.02447498649545469	NPC
CPC018_SKB_24H:BRD-K88701661-001-01-1:10	DB14089	Dimercaptosuccinic acid	-0.2804942490719393	-1.3559051558967399	0.009067141347277076	0.02455321798137977	SKB
NMH002_NPC_24H:BRD-K33127281-001-02-3:10	DB00210	Adapalene	0.24815763020051768	1.3079202160854282	0.009131582807686665	0.024716946580108742	NPC
NMH002_NEU_6H:BRD-K67102207-236-03-6:10	DB06819	Phenylbutyric acid	0.23328559664224632	1.3062095287285223	0.009179926560587515	0.024836979004516396	NEU
LJP008_NPC.CAS9_24H:L17	DB08756	Y-27632	0.26169238605758033	1.3377060641173815	0.009186599260544782	0.02484421184436403	NPC.CAS9
CPC018_NPC_24H:BRD-K16195444-001-01-7:10	DB00935	Oxymetazoline	0.2175460477295104	1.276018535339162	0.009219858156028368	0.02492330672987303	NPC
LJP009_SKL_24H:M18	DB06314	SGX-523	0.2650195426468063	1.3495192576592139	0.009266180776178908	0.025037631570954056	SKL
LJP007_NPC.TAK_24H:F03	DB12848	PF-04217903	0.23932733715832136	1.3048609247762422	0.009323388385721897	0.025181255935697578	NPC.TAK
LJP007_NPC_24H:E05	DB11743	Ipatasertib	-0.24942038859511137	-1.3151607173156235	0.009332303870556245	0.02518429930131982	NPC
NMH001_NPC_6H:BRD-A19037878-001-02-3:10	DB04297	Trichostatin A	0.25421345804127954	1.3114442305599543	0.009332623469355799	0.02518429930131982	NPC
NMH001_NPC_24H:BRD-K04809113-001-01-7:10	DB12771	Hydroxytyrosol	-0.2857489116716133	-1.3537614006207184	0.009341128701228104	0.025196305467663476	NPC
LJP008_NEU_24H:L14	DB08756	Y-27632	0.24664200397924055	1.328978433112275	0.009408566326394627	0.025367193584879957	NEU
CPC015_SKB_24H:BRD-K70505054-001-02-9:10	DB00863	Ranitidine	0.2812960580054069	1.3524697276021806	0.009442732681682957	0.025448266992891336	SKB
LJP009_SKL_24H:E07	DB01782	Pyrazolanthrone	-0.24589765586020995	-1.3144739131445216	0.009483368719037509	0.02554669838797095	SKL
LJP007_NPC_24H:D09	DB08875	Cabozantinib	0.25667035365833246	1.3378313080952136	0.009489194499017682	0.025551311758950083	NPC
CPC016_SKB_24H:BRD-K28307902-001-09-2:10	DB00499	Flutamide	-0.20956444247434236	-1.273322008698611	0.009610839766818969	0.025867650186949497	SKB
LJP008_NPC.TAK_24H:I03	DB16239	Molibresib	0.241775337539762	1.303829574514039	0.009666578559830835	0.026006403643858443	NPC.TAK
LJP007_NPC_24H:J21	DB03044	Doramapimod	-0.24908409869998124	-1.31863225645677	0.00967284654084554	0.026012001173910174	NPC
LJP008_NPC.TAK_24H:B04	DB01204	Mitoxantrone	-0.2100633828916231	-1.2325604908395493	0.009689922480620155	0.026046645802515103	NPC.TAK
LJP007_SKL_24H:E21	DB12021	Dinaciclib	-0.23739166528617026	-1.3123959383354284	0.00970679074244916	0.02608070246197845	SKL
LJP008_SKL_24H:N08	DB02665	(1R,2S)-2-Phenylcyclopropanaminium	0.25918527107632694	1.3398200635991593	0.00974094054404392	0.026154222682423817	SKL
NMH002_NPC_24H:BRD-A19037878-001-02-3:10	DB04297	Trichostatin A	0.2560020660912503	1.3115518689199697	0.009742574257425743	0.026154222682423817	NPC
LJP009_SKL.C_24H:D04	DB11775	PF-03758309	0.26116146226494347	1.3234351599602114	0.009763608028689986	0.026199366338756885	SKL.C
CPC015_NPC_24H:BRD-K46937689-001-08-5:10	DB01435	Antipyrine	-0.23625521966719934	-1.2859220273016858	0.009831669894235066	0.026370610268993188	NPC
NMH002_NEU_6H:BRD-A50287119-001-01-5:10	DB00877	Sirolimus	-0.23315158861977214	-1.3080631828822216	0.009884510869565218	0.026500898369330655	NEU
NMH002_NPC_24H:BRD-A93000692-001-06-5:10	DB09201	Ciglitazone	0.2527180490136406	1.3293219577411517	0.009891536816376414	0.026508294522575616	NPC
CPC016_SKB_24H:BRD-K45401373-001-04-3:10	DB12480	Betulinic Acid	-0.19582528463107401	-1.2491640355808604	0.009895833333333333	0.026508372861865744	SKB
LJP007_NPC.CAS9_24H:P05	DB09054	Idelalisib	-0.2812729658581475	-1.3547955283111315	0.009904066010537827	0.026518990542009045	NPC.CAS9
CPC018_NPC_24H:BRD-K46556543-237-03-0:10	DB09015	Canrenoic acid	0.2314692945607625	1.2905336936287284	0.010034936445402513	0.02685783076210272	NPC
CPC012_SKB_24H:BRD-K89626439-001-01-0:10	DB00877	Sirolimus	-0.2635450243463211	-1.3262747362952856	0.01008682079797093	0.026985069249352036	SKB
LPROT003_NPC_6H:J03	DB08881	Vemurafenib	0.23275677947830603	1.28304357872472	0.010111138965488426	0.027038482674823117	NPC
CPC014_SKB_24H:BRD-A19037878:10	DB04297	Trichostatin A	-0.23443675372696512	-1.297123928895381	0.010147463134216446	0.027123941906089744	SKB
NMH002_NEU_24H:BRD-K77830450-001-03-2:10	DB02587	Colforsin	0.26435944823812035	1.3400668931266426	0.010155802670041889	0.02713455749948396	NEU
NMH002_NEU_6H:BRD-K06902185-001-13-6:10	DB00350	Minoxidil	0.2290014282759156	1.290721086844137	0.010183838116651236	0.027197765425897455	NEU
CPC014_NEU_24H:BRD-K94294671-003-01-3:10	DB12387	OSI-027	-0.2606874708631276	-1.3283660251010303	0.010320402373866583	0.027550640114507613	NEU
CPC014_NEU_24H:BRD-K62959606-001-10-4:10	DB03203	Sphingosine	0.2405641796043253	1.3116738466557476	0.010454053438158719	0.027895438126220775	NEU
LPROT002_NPC.TAK_6H:K24	DB12369	Sotrastaurin	-0.26232948741879814	-1.3346506705159533	0.010501376704872894	0.02800702809531106	NPC.TAK
LJP009_NPC.TAK_24H:D19	DB13061	MLN8054	-0.25153442776409995	-1.3214511022791093	0.010504889803939918	0.02800702809531106	NPC.TAK
CPC015_NPC_24H:BRD-K38305202-001-08-3:10	DB01184	Domperidone	0.22266209939937992	1.2805436520541675	0.010512799935799694	0.028016093179402703	NPC
LJP007_NPC.TAK_24H:H07	DB09053	Ibrutinib	-0.2177451980311333	-1.2334584933155786	0.01053159478435306	0.02804515538997315	NPC.TAK
LJP007_NEU_24H:P02	DB09054	Idelalisib	0.2414472325027444	1.28258956588675	0.010532734630522756	0.02804515538997315	NEU
LJP007_NPC.TAK_24H:F13	DB12247	AZD-4547	-0.21447255178159003	-1.2507374307984118	0.010601976639712489	0.02821742882857497	NPC.TAK
CPC018_SKB_24H:BRD-K88611939-001-01-8:10	DB04599	Aniracetam	0.22265856826793778	1.290268073472566	0.010620499017967557	0.02825462094201904	SKB
CPC017_SKB_24H:BRD-K05901394-001-01-1:10	DB13399	Terguride	0.21387048412245957	1.276946784953949	0.010667851983553729	0.02836844885352558	SKB
CPC016_SKB_24H:BRD-K70799801-311-02-7:10	DB00908	Quinidine	0.192649708671636	1.251493157453615	0.010699588477366255	0.02844066907205784	SKB
LJP009_NPC.TAK_24H:I20	DB11363	Alectinib	-0.2719760207779966	-1.3439389682015677	0.010751230358329153	0.028565715562848887	NPC.TAK
LJP007_NEU_24H:L07	DB11836	Sapanisertib	-0.23690082979272586	-1.2898775179981898	0.010767604703395429	0.028596990345229757	NEU
LJP007_NPC.TAK_24H:M21	DB12874	Quizartinib	0.24363564480527988	1.3117743140870641	0.010783840334781908	0.028627870153703085	NPC.TAK
LJP007_NEU_24H:I02	DB01268	Sunitinib	-0.27396959407304083	-1.341764553314982	0.010802243030488698	0.028664474030497992	NEU
LJP008_NPC.CAS9_24H:K24	DB12332	Rucaparib	-0.2720927552819325	-1.347329025085963	0.010840745529825111	0.02875436004751221	NPC.CAS9
CPC017_NPC_24H:BRD-K07220430-001-03-6:10	DB00568	Cinnarizine	0.2396064649938962	1.3131179446261745	0.010856993620117151	0.02878516618359699	NPC
NMH002_NPC_6H:BRD-K40438880-001-03-8:10	DB03566	Spermidine	0.22773982704904402	1.2951877054513594	0.011025530750283457	0.02921953797814029	NPC
CPC018_NPC_24H:BRD-K10843433-001-12-8:10	DB00812	Phenylbutazone	0.24122465082425476	1.3026763923946956	0.011064779853564041	0.02930627815740557	NPC
LJP009_NEU_24H:F05	DB11962	GSK-1059615	-0.250565227272908	-1.3320195534532724	0.011067696161827666	0.02930627815740557	NEU
CPC016_SKB_24H:BRD-A78377521-001-03-0:10	DB04331	Monastrol	0.21524043208306884	1.24418972989122	0.011072664359861591	0.029306941203008183	SKB
LJP007_NPC.TAK_24H:B11	DB07970	5-[(2-methyl-5-{[3-(trifluoromethyl)phenyl]carbamoyl}phenyl)amino]pyridine-3-carboxamide	-0.22930318851169443	-1.2835215392977817	0.01108366161447553	0.02932355449281175	NPC.TAK
CPC014_SKB_24H:BRD-K74514084-003-01-9:10	DB06589	Pazopanib	0.24672307798876986	1.3158403958048979	0.01109061728986514	0.02932946556178895	SKB
CPC016_NPC_24H:BRD-K07762753-001-02-8:10	DB07379	(2S)-2-({6-[(3-Amino-5-chlorophenyl)amino]-9-isopropyl-9H-purin-2-yl}amino)-3-methyl-1-butanol	-0.20722330057639338	-1.2501125548585958	0.011123470522803115	0.02940382931389487	NPC
NMH001_NPC_24H:BRD-K75527158-001-01-5:10	DB00630	Alendronic acid	0.22460559871780222	1.2674366431298127	0.011224569335100163	0.029658453725921827	NPC
LJP007_NPC.TAK_24H:I08	DB06589	Pazopanib	0.2621314143248433	1.3329019558599426	0.011392834634217287	0.030083986156715505	NPC.TAK
LJP007_NEU_24H:H07	DB09053	Ibrutinib	0.2476815273839699	1.3378745071424607	0.0113953025477707	0.030083986156715505	NEU
LJP009_NPC_24H:E11	DB01782	Pyrazolanthrone	-0.24763919236183807	-1.312113593883287	0.01141981943250215	0.030135904126891825	NPC
LJP007_NPC.CAS9_24H:B11	DB07970	5-[(2-methyl-5-{[3-(trifluoromethyl)phenyl]carbamoyl}phenyl)amino]pyridine-3-carboxamide	-0.23249215246863678	-1.2831544615041874	0.011425850987860033	0.030139017552690668	NPC.CAS9
CPC016_SKB_24H:BRD-K37848908-001-03-1:10	DB00923	Ceforanide	0.25361100968953076	1.3218717920968621	0.011472454842464981	0.030249104194139415	SKB
CPC018_SKB_24H:BRD-A95696820-001-01-4:10	DB04944	Acadesine	0.24459366117480802	1.316161436018684	0.011501546759736653	0.030312943772373393	SKB
LJP007_NEU_24H:A16	DB12742	Amuvatinib	0.2423549804944404	1.3046299999423427	0.011521427857880191	0.030352463890225508	NEU
